dataset,subject,session,pipeline,metric,score,fold,fold_policy,n_train,n_test,n_channels,time,pipeline_digest,paradigm_digest,evaluation,moecog_version,computed_at,train_fraction
Miller2019-faces_basic,ca,faceshouses,LogBandPower + LDA,kappa,0.6333333333333333,0,chronological,240,60,50,0.0972929000854492,ad4c2abc31c8,dfb96670a964,within_subject,0.3.0.dev0,2026-09-10T20:13:38,
Miller2019-faces_basic,ca,faceshouses,LogBandPower + LDA,accuracy,0.8166666666666667,0,chronological,240,60,50,0.0972929000854492,ad4c2abc31c8,dfb96670a964,within_subject,0.3.0.dev0,2026-09-10T20:13:38,
Miller2019-faces_basic,ca,faceshouses,LogBandPower + LDA,balanced_accuracy,0.8166666666666667,0,chronological,240,60,50,0.0972929000854492,ad4c2abc31c8,dfb96670a964,within_subject,0.3.0.dev0,2026-09-10T20:13:38,
Miller2019-faces_basic,ca,faceshouses,LogBandPower + LogReg,kappa,0.6666666666666667,0,chronological,240,60,50,0.0886120796203613,688f919f3ab0,dfb96670a964,within_subject,0.3.0.dev0,2026-09-10T20:13:38,
Miller2019-faces_basic,ca,faceshouses,LogBandPower + LogReg,accuracy,0.8333333333333334,0,chronological,240,60,50,0.0886120796203613,688f919f3ab0,dfb96670a964,within_subject,0.3.0.dev0,2026-09-10T20:13:38,
Miller2019-faces_basic,ca,faceshouses,LogBandPower + LogReg,balanced_accuracy,0.8333333333333334,0,chronological,240,60,50,0.0886120796203613,688f919f3ab0,dfb96670a964,within_subject,0.3.0.dev0,2026-09-10T20:13:38,
Miller2019-faces_basic,ca,faceshouses,Riemann TS + LogReg,kappa,0.4666666666666667,0,chronological,240,60,50,1.263145923614502,b4736e60e22e,dfb96670a964,within_subject,0.3.0.dev0,2026-09-10T20:13:38,
Miller2019-faces_basic,ca,faceshouses,Riemann TS + LogReg,accuracy,0.7333333333333333,0,chronological,240,60,50,1.263145923614502,b4736e60e22e,dfb96670a964,within_subject,0.3.0.dev0,2026-09-10T20:13:38,
Miller2019-faces_basic,ca,faceshouses,Riemann TS + LogReg,balanced_accuracy,0.7333333333333334,0,chronological,240,60,50,1.263145923614502,b4736e60e22e,dfb96670a964,within_subject,0.3.0.dev0,2026-09-10T20:13:38,
Miller2019-faces_basic,ca,faceshouses,HighGamma + LDA,kappa,0.7333333333333334,1,chronological,240,60,50,0.0872437953948974,f0ad027786a9,dfb96670a964,within_subject,0.3.0.dev0,2026-09-10T20:13:38,
Miller2019-faces_basic,ca,faceshouses,HighGamma + LDA,accuracy,0.8666666666666667,1,chronological,240,60,50,0.0872437953948974,f0ad027786a9,dfb96670a964,within_subject,0.3.0.dev0,2026-09-10T20:13:38,
Miller2019-faces_basic,ca,faceshouses,HighGamma + LDA,balanced_accuracy,0.8666666666666667,1,chronological,240,60,50,0.0872437953948974,f0ad027786a9,dfb96670a964,within_subject,0.3.0.dev0,2026-09-10T20:13:38,
Miller2019-faces_basic,ca,faceshouses,LogBandPower + LDA,kappa,0.8666666666666667,1,chronological,240,60,50,0.0934700965881347,ad4c2abc31c8,dfb96670a964,within_subject,0.3.0.dev0,2026-09-10T20:13:38,
Miller2019-faces_basic,ca,faceshouses,LogBandPower + LDA,accuracy,0.9333333333333332,1,chronological,240,60,50,0.0934700965881347,ad4c2abc31c8,dfb96670a964,within_subject,0.3.0.dev0,2026-09-10T20:13:38,
Miller2019-faces_basic,ca,faceshouses,LogBandPower + LDA,balanced_accuracy,0.9333333333333332,1,chronological,240,60,50,0.0934700965881347,ad4c2abc31c8,dfb96670a964,within_subject,0.3.0.dev0,2026-09-10T20:13:38,
Miller2019-faces_basic,ca,faceshouses,LogBandPower + LogReg,kappa,0.8666666666666667,1,chronological,240,60,50,0.0872809886932373,688f919f3ab0,dfb96670a964,within_subject,0.3.0.dev0,2026-09-10T20:13:38,
Miller2019-faces_basic,ca,faceshouses,LogBandPower + LogReg,accuracy,0.9333333333333332,1,chronological,240,60,50,0.0872809886932373,688f919f3ab0,dfb96670a964,within_subject,0.3.0.dev0,2026-09-10T20:13:38,
Miller2019-faces_basic,ca,faceshouses,LogBandPower + LogReg,balanced_accuracy,0.9333333333333332,1,chronological,240,60,50,0.0872809886932373,688f919f3ab0,dfb96670a964,within_subject,0.3.0.dev0,2026-09-10T20:13:38,
Miller2019-faces_basic,ca,faceshouses,Riemann TS + LogReg,kappa,0.8333333333333334,1,chronological,240,60,50,1.1709370613098145,b4736e60e22e,dfb96670a964,within_subject,0.3.0.dev0,2026-09-10T20:13:38,
Miller2019-faces_basic,ca,faceshouses,Riemann TS + LogReg,accuracy,0.9166666666666666,1,chronological,240,60,50,1.1709370613098145,b4736e60e22e,dfb96670a964,within_subject,0.3.0.dev0,2026-09-10T20:13:38,
Miller2019-faces_basic,ca,faceshouses,Riemann TS + LogReg,balanced_accuracy,0.9166666666666669,1,chronological,240,60,50,1.1709370613098145,b4736e60e22e,dfb96670a964,within_subject,0.3.0.dev0,2026-09-10T20:13:38,
Miller2019-faces_basic,ca,faceshouses,HighGamma + LDA,kappa,0.7006651884700665,2,chronological,240,60,50,0.0859661102294921,f0ad027786a9,dfb96670a964,within_subject,0.3.0.dev0,2026-09-10T20:13:38,
Miller2019-faces_basic,ca,faceshouses,HighGamma + LDA,accuracy,0.85,2,chronological,240,60,50,0.0859661102294921,f0ad027786a9,dfb96670a964,within_subject,0.3.0.dev0,2026-09-10T20:13:38,
Miller2019-faces_basic,ca,faceshouses,HighGamma + LDA,balanced_accuracy,0.8526785714285714,2,chronological,240,60,50,0.0859661102294921,f0ad027786a9,dfb96670a964,within_subject,0.3.0.dev0,2026-09-10T20:13:38,
Miller2019-faces_basic,ca,faceshouses,LogBandPower + LDA,kappa,0.8008849557522124,2,chronological,240,60,50,0.0931229591369628,ad4c2abc31c8,dfb96670a964,within_subject,0.3.0.dev0,2026-09-10T20:13:38,
Miller2019-faces_basic,ca,faceshouses,LogBandPower + LDA,accuracy,0.9,2,chronological,240,60,50,0.0931229591369628,ad4c2abc31c8,dfb96670a964,within_subject,0.3.0.dev0,2026-09-10T20:13:38,
Miller2019-faces_basic,ca,faceshouses,LogBandPower + LDA,balanced_accuracy,0.9040178571428572,2,chronological,240,60,50,0.0931229591369628,ad4c2abc31c8,dfb96670a964,within_subject,0.3.0.dev0,2026-09-10T20:13:38,
Miller2019-faces_basic,ca,faceshouses,LogBandPower + LogReg,kappa,0.7333333333333334,2,chronological,240,60,50,0.0845069885253906,688f919f3ab0,dfb96670a964,within_subject,0.3.0.dev0,2026-09-10T20:13:38,
Miller2019-faces_basic,ca,faceshouses,LogBandPower + LogReg,accuracy,0.8666666666666667,2,chronological,240,60,50,0.0845069885253906,688f919f3ab0,dfb96670a964,within_subject,0.3.0.dev0,2026-09-10T20:13:38,
Miller2019-faces_basic,ca,faceshouses,LogBandPower + LogReg,balanced_accuracy,0.8683035714285714,2,chronological,240,60,50,0.0845069885253906,688f919f3ab0,dfb96670a964,within_subject,0.3.0.dev0,2026-09-10T20:13:38,
Miller2019-faces_basic,ca,faceshouses,Riemann TS + LogReg,kappa,0.6666666666666667,2,chronological,240,60,50,1.1544599533081057,b4736e60e22e,dfb96670a964,within_subject,0.3.0.dev0,2026-09-10T20:13:38,
Miller2019-faces_basic,ca,faceshouses,Riemann TS + LogReg,accuracy,0.8333333333333334,2,chronological,240,60,50,1.1544599533081057,b4736e60e22e,dfb96670a964,within_subject,0.3.0.dev0,2026-09-10T20:13:38,
Miller2019-faces_basic,ca,faceshouses,Riemann TS + LogReg,balanced_accuracy,0.8348214285714286,2,chronological,240,60,50,1.1544599533081057,b4736e60e22e,dfb96670a964,within_subject,0.3.0.dev0,2026-09-10T20:13:38,
Miller2019-faces_basic,ca,faceshouses,HighGamma + LDA,kappa,0.8666666666666667,3,chronological,240,60,50,0.0832481384277343,f0ad027786a9,dfb96670a964,within_subject,0.3.0.dev0,2026-09-10T20:13:38,
Miller2019-faces_basic,ca,faceshouses,HighGamma + LDA,accuracy,0.9333333333333332,3,chronological,240,60,50,0.0832481384277343,f0ad027786a9,dfb96670a964,within_subject,0.3.0.dev0,2026-09-10T20:13:38,
Miller2019-faces_basic,ca,faceshouses,HighGamma + LDA,balanced_accuracy,0.9411764705882352,3,chronological,240,60,50,0.0832481384277343,f0ad027786a9,dfb96670a964,within_subject,0.3.0.dev0,2026-09-10T20:13:38,
Miller2019-faces_basic,ca,faceshouses,LogBandPower + LDA,kappa,0.8654708520179373,3,chronological,240,60,50,0.090343952178955,ad4c2abc31c8,dfb96670a964,within_subject,0.3.0.dev0,2026-09-10T20:13:38,
Miller2019-faces_basic,ca,faceshouses,LogBandPower + LDA,accuracy,0.9333333333333332,3,chronological,240,60,50,0.090343952178955,ad4c2abc31c8,dfb96670a964,within_subject,0.3.0.dev0,2026-09-10T20:13:38,
Miller2019-faces_basic,ca,faceshouses,LogBandPower + LDA,balanced_accuracy,0.9366515837104072,3,chronological,240,60,50,0.090343952178955,ad4c2abc31c8,dfb96670a964,within_subject,0.3.0.dev0,2026-09-10T20:13:38,
Miller2019-faces_basic,ca,faceshouses,LogBandPower + LogReg,kappa,0.8325892857142857,3,chronological,240,60,50,0.0859620571136474,688f919f3ab0,dfb96670a964,within_subject,0.3.0.dev0,2026-09-10T20:13:38,
Miller2019-faces_basic,ca,faceshouses,LogBandPower + LogReg,accuracy,0.9166666666666666,3,chronological,240,60,50,0.0859620571136474,688f919f3ab0,dfb96670a964,within_subject,0.3.0.dev0,2026-09-10T20:13:38,
Miller2019-faces_basic,ca,faceshouses,LogBandPower + LogReg,balanced_accuracy,0.921945701357466,3,chronological,240,60,50,0.0859620571136474,688f919f3ab0,dfb96670a964,within_subject,0.3.0.dev0,2026-09-10T20:13:38,
Miller2019-faces_basic,ca,faceshouses,Riemann TS + LogReg,kappa,0.506578947368421,3,chronological,240,60,50,1.2299590110778809,b4736e60e22e,dfb96670a964,within_subject,0.3.0.dev0,2026-09-10T20:13:38,
Miller2019-faces_basic,ca,faceshouses,Riemann TS + LogReg,accuracy,0.75,3,chronological,240,60,50,1.2299590110778809,b4736e60e22e,dfb96670a964,within_subject,0.3.0.dev0,2026-09-10T20:13:38,
Miller2019-faces_basic,ca,faceshouses,Riemann TS + LogReg,balanced_accuracy,0.7613122171945701,3,chronological,240,60,50,1.2299590110778809,b4736e60e22e,dfb96670a964,within_subject,0.3.0.dev0,2026-09-10T20:13:38,
Miller2019-faces_basic,ca,faceshouses,HighGamma + LDA,kappa,0.5353982300884956,4,chronological,240,60,50,0.0835499763488769,f0ad027786a9,dfb96670a964,within_subject,0.3.0.dev0,2026-09-10T20:13:38,
Miller2019-faces_basic,ca,faceshouses,HighGamma + LDA,accuracy,0.7666666666666667,4,chronological,240,60,50,0.0835499763488769,f0ad027786a9,dfb96670a964,within_subject,0.3.0.dev0,2026-09-10T20:13:38,
Miller2019-faces_basic,ca,faceshouses,HighGamma + LDA,balanced_accuracy,0.7700892857142857,4,chronological,240,60,50,0.0835499763488769,f0ad027786a9,dfb96670a964,within_subject,0.3.0.dev0,2026-09-10T20:13:38,
Miller2019-faces_basic,ca,faceshouses,LogBandPower + LDA,kappa,0.7006651884700665,4,chronological,240,60,50,0.0902731418609619,ad4c2abc31c8,dfb96670a964,within_subject,0.3.0.dev0,2026-09-10T20:13:38,
Miller2019-faces_basic,ca,faceshouses,LogBandPower + LDA,accuracy,0.85,4,chronological,240,60,50,0.0902731418609619,ad4c2abc31c8,dfb96670a964,within_subject,0.3.0.dev0,2026-09-10T20:13:38,
Miller2019-faces_basic,ca,faceshouses,LogBandPower + LDA,balanced_accuracy,0.8526785714285714,4,chronological,240,60,50,0.0902731418609619,ad4c2abc31c8,dfb96670a964,within_subject,0.3.0.dev0,2026-09-10T20:13:38,
Miller2019-faces_basic,ca,faceshouses,LogBandPower + LogReg,kappa,0.7333333333333334,4,chronological,240,60,50,0.0877950191497802,688f919f3ab0,dfb96670a964,within_subject,0.3.0.dev0,2026-09-10T20:13:38,
Miller2019-faces_basic,ca,faceshouses,LogBandPower + LogReg,accuracy,0.8666666666666667,4,chronological,240,60,50,0.0877950191497802,688f919f3ab0,dfb96670a964,within_subject,0.3.0.dev0,2026-09-10T20:13:38,
Miller2019-faces_basic,ca,faceshouses,LogBandPower + LogReg,balanced_accuracy,0.8683035714285714,4,chronological,240,60,50,0.0877950191497802,688f919f3ab0,dfb96670a964,within_subject,0.3.0.dev0,2026-09-10T20:13:38,
Miller2019-faces_basic,ca,faceshouses,Riemann TS + LogReg,kappa,0.4420131291028446,4,chronological,240,60,50,1.1696498394012451,b4736e60e22e,dfb96670a964,within_subject,0.3.0.dev0,2026-09-10T20:13:38,
Miller2019-faces_basic,ca,faceshouses,Riemann TS + LogReg,accuracy,0.7166666666666667,4,chronological,240,60,50,1.1696498394012451,b4736e60e22e,dfb96670a964,within_subject,0.3.0.dev0,2026-09-10T20:13:38,
Miller2019-faces_basic,ca,faceshouses,Riemann TS + LogReg,balanced_accuracy,0.7254464285714286,4,chronological,240,60,50,1.1696498394012451,b4736e60e22e,dfb96670a964,within_subject,0.3.0.dev0,2026-09-10T20:13:38,
Miller2019-faces_basic,de,faceshouses,HighGamma + LDA,kappa,0.7,0,chronological,240,60,31,0.0556669235229492,f0ad027786a9,dfb96670a964,within_subject,0.3.0.dev0,2026-09-10T20:13:42,
Miller2019-faces_basic,de,faceshouses,HighGamma + LDA,accuracy,0.85,0,chronological,240,60,31,0.0556669235229492,f0ad027786a9,dfb96670a964,within_subject,0.3.0.dev0,2026-09-10T20:13:42,
Miller2019-faces_basic,de,faceshouses,HighGamma + LDA,balanced_accuracy,0.8500000000000001,0,chronological,240,60,31,0.0556669235229492,f0ad027786a9,dfb96670a964,within_subject,0.3.0.dev0,2026-09-10T20:13:42,
Miller2019-faces_basic,de,faceshouses,LogBandPower + LDA,kappa,0.7,0,chronological,240,60,31,0.0553479194641113,ad4c2abc31c8,dfb96670a964,within_subject,0.3.0.dev0,2026-09-10T20:13:42,
Miller2019-faces_basic,de,faceshouses,LogBandPower + LDA,accuracy,0.85,0,chronological,240,60,31,0.0553479194641113,ad4c2abc31c8,dfb96670a964,within_subject,0.3.0.dev0,2026-09-10T20:13:42,
Miller2019-faces_basic,de,faceshouses,LogBandPower + LDA,balanced_accuracy,0.8500000000000001,0,chronological,240,60,31,0.0553479194641113,ad4c2abc31c8,dfb96670a964,within_subject,0.3.0.dev0,2026-09-10T20:13:42,
Miller2019-faces_basic,de,faceshouses,LogBandPower + LogReg,kappa,0.7333333333333334,0,chronological,240,60,31,0.0541498661041259,688f919f3ab0,dfb96670a964,within_subject,0.3.0.dev0,2026-09-10T20:13:42,
Miller2019-faces_basic,de,faceshouses,LogBandPower + LogReg,accuracy,0.8666666666666667,0,chronological,240,60,31,0.0541498661041259,688f919f3ab0,dfb96670a964,within_subject,0.3.0.dev0,2026-09-10T20:13:42,
Miller2019-faces_basic,de,faceshouses,LogBandPower + LogReg,balanced_accuracy,0.8666666666666667,0,chronological,240,60,31,0.0541498661041259,688f919f3ab0,dfb96670a964,within_subject,0.3.0.dev0,2026-09-10T20:13:42,
Miller2019-faces_basic,de,faceshouses,Riemann TS + LogReg,kappa,0.6,0,chronological,240,60,31,0.4538209438323974,b4736e60e22e,dfb96670a964,within_subject,0.3.0.dev0,2026-09-10T20:13:42,
Miller2019-faces_basic,de,faceshouses,Riemann TS + LogReg,accuracy,0.8,0,chronological,240,60,31,0.4538209438323974,b4736e60e22e,dfb96670a964,within_subject,0.3.0.dev0,2026-09-10T20:13:42,
Miller2019-faces_basic,de,faceshouses,Riemann TS + LogReg,balanced_accuracy,0.8,0,chronological,240,60,31,0.4538209438323974,b4736e60e22e,dfb96670a964,within_subject,0.3.0.dev0,2026-09-10T20:13:42,
Miller2019-faces_basic,de,faceshouses,HighGamma + LDA,kappa,0.9333333333333332,1,chronological,240,60,31,0.0540769100189209,f0ad027786a9,dfb96670a964,within_subject,0.3.0.dev0,2026-09-10T20:13:42,
Miller2019-faces_basic,de,faceshouses,HighGamma + LDA,accuracy,0.9666666666666668,1,chronological,240,60,31,0.0540769100189209,f0ad027786a9,dfb96670a964,within_subject,0.3.0.dev0,2026-09-10T20:13:42,
Miller2019-faces_basic,de,faceshouses,HighGamma + LDA,balanced_accuracy,0.9666666666666668,1,chronological,240,60,31,0.0540769100189209,f0ad027786a9,dfb96670a964,within_subject,0.3.0.dev0,2026-09-10T20:13:42,
Miller2019-faces_basic,de,faceshouses,LogBandPower + LDA,kappa,0.8333333333333334,1,chronological,240,60,31,0.0560309886932373,ad4c2abc31c8,dfb96670a964,within_subject,0.3.0.dev0,2026-09-10T20:13:42,
Miller2019-faces_basic,de,faceshouses,LogBandPower + LDA,accuracy,0.9166666666666666,1,chronological,240,60,31,0.0560309886932373,ad4c2abc31c8,dfb96670a964,within_subject,0.3.0.dev0,2026-09-10T20:13:42,
Miller2019-faces_basic,de,faceshouses,LogBandPower + LDA,balanced_accuracy,0.9166666666666669,1,chronological,240,60,31,0.0560309886932373,ad4c2abc31c8,dfb96670a964,within_subject,0.3.0.dev0,2026-09-10T20:13:42,
Miller2019-faces_basic,de,faceshouses,LogBandPower + LogReg,kappa,0.7333333333333334,1,chronological,240,60,31,0.0538418292999267,688f919f3ab0,dfb96670a964,within_subject,0.3.0.dev0,2026-09-10T20:13:42,
Miller2019-faces_basic,de,faceshouses,LogBandPower + LogReg,accuracy,0.8666666666666667,1,chronological,240,60,31,0.0538418292999267,688f919f3ab0,dfb96670a964,within_subject,0.3.0.dev0,2026-09-10T20:13:42,
Miller2019-faces_basic,de,faceshouses,LogBandPower + LogReg,balanced_accuracy,0.8666666666666667,1,chronological,240,60,31,0.0538418292999267,688f919f3ab0,dfb96670a964,within_subject,0.3.0.dev0,2026-09-10T20:13:42,
Miller2019-faces_basic,de,faceshouses,Riemann TS + LogReg,kappa,0.6333333333333333,1,chronological,240,60,31,0.4514048099517822,b4736e60e22e,dfb96670a964,within_subject,0.3.0.dev0,2026-09-10T20:13:42,
Miller2019-faces_basic,de,faceshouses,Riemann TS + LogReg,accuracy,0.8166666666666667,1,chronological,240,60,31,0.4514048099517822,b4736e60e22e,dfb96670a964,within_subject,0.3.0.dev0,2026-09-10T20:13:42,
Miller2019-faces_basic,de,faceshouses,Riemann TS + LogReg,balanced_accuracy,0.8166666666666667,1,chronological,240,60,31,0.4514048099517822,b4736e60e22e,dfb96670a964,within_subject,0.3.0.dev0,2026-09-10T20:13:42,
Miller2019-faces_basic,de,faceshouses,HighGamma + LDA,kappa,0.9330357142857144,2,chronological,240,60,31,0.0542068481445312,f0ad027786a9,dfb96670a964,within_subject,0.3.0.dev0,2026-09-10T20:13:42,
Miller2019-faces_basic,de,faceshouses,HighGamma + LDA,accuracy,0.9666666666666668,2,chronological,240,60,31,0.0542068481445312,f0ad027786a9,dfb96670a964,within_subject,0.3.0.dev0,2026-09-10T20:13:42,
Miller2019-faces_basic,de,faceshouses,HighGamma + LDA,balanced_accuracy,0.9665178571428572,2,chronological,240,60,31,0.0542068481445312,f0ad027786a9,dfb96670a964,within_subject,0.3.0.dev0,2026-09-10T20:13:42,
Miller2019-faces_basic,de,faceshouses,LogBandPower + LDA,kappa,0.9665924276169264,2,chronological,240,60,31,0.0574100017547607,ad4c2abc31c8,dfb96670a964,within_subject,0.3.0.dev0,2026-09-10T20:13:42,
Miller2019-faces_basic,de,faceshouses,LogBandPower + LDA,accuracy,0.9833333333333332,2,chronological,240,60,31,0.0574100017547607,ad4c2abc31c8,dfb96670a964,within_subject,0.3.0.dev0,2026-09-10T20:13:42,
Miller2019-faces_basic,de,faceshouses,LogBandPower + LDA,balanced_accuracy,0.984375,2,chronological,240,60,31,0.0574100017547607,ad4c2abc31c8,dfb96670a964,within_subject,0.3.0.dev0,2026-09-10T20:13:42,
Miller2019-faces_basic,de,faceshouses,LogBandPower + LogReg,kappa,0.8672566371681416,2,chronological,240,60,31,0.0598869323730468,688f919f3ab0,dfb96670a964,within_subject,0.3.0.dev0,2026-09-10T20:13:42,
Miller2019-faces_basic,de,faceshouses,LogBandPower + LogReg,accuracy,0.9333333333333332,2,chronological,240,60,31,0.0598869323730468,688f919f3ab0,dfb96670a964,within_subject,0.3.0.dev0,2026-09-10T20:13:42,
Miller2019-faces_basic,de,faceshouses,LogBandPower + LogReg,balanced_accuracy,0.9375,2,chronological,240,60,31,0.0598869323730468,688f919f3ab0,dfb96670a964,within_subject,0.3.0.dev0,2026-09-10T20:13:42,
Miller2019-faces_basic,de,faceshouses,Riemann TS + LogReg,kappa,0.5617977528089888,2,chronological,240,60,31,0.4486908912658691,b4736e60e22e,dfb96670a964,within_subject,0.3.0.dev0,2026-09-10T20:13:42,
Miller2019-faces_basic,de,faceshouses,Riemann TS + LogReg,accuracy,0.7833333333333333,2,chronological,240,60,31,0.4486908912658691,b4736e60e22e,dfb96670a964,within_subject,0.3.0.dev0,2026-09-10T20:13:42,
Miller2019-faces_basic,de,faceshouses,Riemann TS + LogReg,balanced_accuracy,0.7790178571428572,2,chronological,240,60,31,0.4486908912658691,b4736e60e22e,dfb96670a964,within_subject,0.3.0.dev0,2026-09-10T20:13:42,
Miller2019-faces_basic,de,faceshouses,HighGamma + LDA,kappa,0.9321266968325792,3,chronological,240,60,31,0.0536940097808837,f0ad027786a9,dfb96670a964,within_subject,0.3.0.dev0,2026-09-10T20:13:42,
Miller2019-faces_basic,de,faceshouses,HighGamma + LDA,accuracy,0.9666666666666668,3,chronological,240,60,31,0.0536940097808837,f0ad027786a9,dfb96670a964,within_subject,0.3.0.dev0,2026-09-10T20:13:42,
Miller2019-faces_basic,de,faceshouses,HighGamma + LDA,balanced_accuracy,0.9660633484162896,3,chronological,240,60,31,0.0536940097808837,f0ad027786a9,dfb96670a964,within_subject,0.3.0.dev0,2026-09-10T20:13:42,
Miller2019-faces_basic,de,faceshouses,LogBandPower + LDA,kappa,0.8310810810810811,3,chronological,240,60,31,0.0571029186248779,ad4c2abc31c8,dfb96670a964,within_subject,0.3.0.dev0,2026-09-10T20:13:42,
Miller2019-faces_basic,de,faceshouses,LogBandPower + LDA,accuracy,0.9166666666666666,3,chronological,240,60,31,0.0571029186248779,ad4c2abc31c8,dfb96670a964,within_subject,0.3.0.dev0,2026-09-10T20:13:42,
Miller2019-faces_basic,de,faceshouses,LogBandPower + LDA,balanced_accuracy,0.917420814479638,3,chronological,240,60,31,0.0571029186248779,ad4c2abc31c8,dfb96670a964,within_subject,0.3.0.dev0,2026-09-10T20:13:42,
Miller2019-faces_basic,de,faceshouses,LogBandPower + LogReg,kappa,0.7635135135135135,3,chronological,240,60,31,0.0545337200164794,688f919f3ab0,dfb96670a964,within_subject,0.3.0.dev0,2026-09-10T20:13:42,
