dataset,subject,session,pipeline,metric,score,fold,fold_policy,n_train,n_test,n_channels,time,pipeline_digest,paradigm_digest,evaluation,moecog_version,computed_at
BCICompIII-1,1,test,LogBandPower + LogReg,balanced_accuracy,0.52,0,leave_one_session_out,278,100,64,2.9312713146209717,688f919f3ab0,53c35aeb54c0,cross_session,0.3.0.dev0,2026-09-10T20:27:48
BCICompIII-1,1,test,Riemann TS + LogReg,kappa,0.52,0,leave_one_session_out,278,100,64,2.5656630992889404,b4736e60e22e,53c35aeb54c0,cross_session,0.3.0.dev0,2026-09-10T20:27:48
BCICompIII-1,1,test,Riemann TS + LogReg,accuracy,0.76,0,leave_one_session_out,278,100,64,2.5656630992889404,b4736e60e22e,53c35aeb54c0,cross_session,0.3.0.dev0,2026-09-10T20:27:48
BCICompIII-1,1,test,Riemann TS + LogReg,balanced_accuracy,0.76,0,leave_one_session_out,278,100,64,2.5656630992889404,b4736e60e22e,53c35aeb54c0,cross_session,0.3.0.dev0,2026-09-10T20:27:48
BCICompIII-1,1,train,HighGamma + LDA,kappa,0.0,1,leave_one_session_out,100,278,64,2.506075859069824,f0ad027786a9,53c35aeb54c0,cross_session,0.3.0.dev0,2026-09-10T20:27:48
BCICompIII-1,1,train,HighGamma + LDA,accuracy,0.5,1,leave_one_session_out,100,278,64,2.506075859069824,f0ad027786a9,53c35aeb54c0,cross_session,0.3.0.dev0,2026-09-10T20:27:48
BCICompIII-1,1,train,HighGamma + LDA,balanced_accuracy,0.5,1,leave_one_session_out,100,278,64,2.506075859069824,f0ad027786a9,53c35aeb54c0,cross_session,0.3.0.dev0,2026-09-10T20:27:48
BCICompIII-1,1,train,LogBandPower + LDA,kappa,0.5323741007194245,1,leave_one_session_out,100,278,64,2.3701131343841553,ad4c2abc31c8,53c35aeb54c0,cross_session,0.3.0.dev0,2026-09-10T20:27:48
BCICompIII-1,1,train,LogBandPower + LDA,accuracy,0.7661870503597122,1,leave_one_session_out,100,278,64,2.3701131343841553,ad4c2abc31c8,53c35aeb54c0,cross_session,0.3.0.dev0,2026-09-10T20:27:48
BCICompIII-1,1,train,LogBandPower + LDA,balanced_accuracy,0.7661870503597121,1,leave_one_session_out,100,278,64,2.3701131343841553,ad4c2abc31c8,53c35aeb54c0,cross_session,0.3.0.dev0,2026-09-10T20:27:48
BCICompIII-1,1,train,LogBandPower + LogReg,kappa,0.4460431654676259,1,leave_one_session_out,100,278,64,2.516279697418213,688f919f3ab0,53c35aeb54c0,cross_session,0.3.0.dev0,2026-09-10T20:27:48
BCICompIII-1,1,train,LogBandPower + LogReg,accuracy,0.7230215827338129,1,leave_one_session_out,100,278,64,2.516279697418213,688f919f3ab0,53c35aeb54c0,cross_session,0.3.0.dev0,2026-09-10T20:27:48
BCICompIII-1,1,train,LogBandPower + LogReg,balanced_accuracy,0.7230215827338129,1,leave_one_session_out,100,278,64,2.516279697418213,688f919f3ab0,53c35aeb54c0,cross_session,0.3.0.dev0,2026-09-10T20:27:48
BCICompIII-1,1,train,Riemann TS + LogReg,kappa,0.5755395683453237,1,leave_one_session_out,100,278,64,1.7165560722351074,b4736e60e22e,53c35aeb54c0,cross_session,0.3.0.dev0,2026-09-10T20:27:48
BCICompIII-1,1,train,Riemann TS + LogReg,accuracy,0.7877697841726619,1,leave_one_session_out,100,278,64,1.7165560722351074,b4736e60e22e,53c35aeb54c0,cross_session,0.3.0.dev0,2026-09-10T20:27:48
BCICompIII-1,1,train,Riemann TS + LogReg,balanced_accuracy,0.7877697841726619,1,leave_one_session_out,100,278,64,1.7165560722351074,b4736e60e22e,53c35aeb54c0,cross_session,0.3.0.dev0,2026-09-10T20:27:48
